DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
DeliveryDate,22:00,WAKEWE_ALL,25.75,N
DeliveryDate,22:00,WAP_WAPGT_1,26.22,N
DeliveryDate,22:00,WAP_WAP_G1,26.22,N
DeliveryDate,22:00,WAP_WAP_G2,26.22,N
DeliveryDate,22:00,WAP_WAP_G3,26.22,N
DeliveryDate,22:00,WAP_WAP_G4,26.22,N
DeliveryDate,22:00,WAP_WAP_G5,26.22,N
DeliveryDate,22:00,WAP_WAP_G6,26.2,N
DeliveryDate,22:00,WAP_WAP_G7,26.2,N
DeliveryDate,22:00,WAP_WAP_G8,26.2,N
DeliveryDate,22:00,WCPP_CC1,25.66,N
DeliveryDate,22:00,WCPP_CT1,25.66,N
DeliveryDate,22:00,WCPP_CT2,25.66,N
DeliveryDate,22:00,WCPP_ST1,25.66,N
DeliveryDate,22:00,WEBBER_WS_T1,26.05,N
DeliveryDate,22:00,WEC_WECG1,25.76,N
DeliveryDate,22:00,WFCOGEN_13,25.7,N
DeliveryDate,22:00,WFCOGEN_24,25.7,N
DeliveryDate,22:00,WFCOGEN_CC1,25.7,N
DeliveryDate,22:00,WHCCS2_4,25.7,N
DeliveryDate,22:00,WHCCS2_5_6,25.7,N
DeliveryDate,22:00,WHCCS2_CC2,25.7,N
DeliveryDate,22:00,WHCCS_CC1,25.7,N
DeliveryDate,22:00,WHCCS_CT1_ST,25.7,N
DeliveryDate,22:00,WHCCS_CT2,25.7,N
DeliveryDate,22:00,WHTTAIL_WR1,25.59,N
DeliveryDate,22:00,WIPOPA_1_2,26.81,N
DeliveryDate,22:00,WIPOPA_3_4,26.81,N
DeliveryDate,22:00,WIR_WIRTZ_G1,26.09,N
DeliveryDate,22:00,WIR_WIRTZ_G2,26.09,N
DeliveryDate,22:00,WNDTS2_UNIT1,25.68,N
DeliveryDate,22:00,WND_WHITNEY,25.82,N
DeliveryDate,22:00,WOO_WOODWRD1,26.01,N
DeliveryDate,22:00,WOO_WOODWRD2,26.01,N
DeliveryDate,23:00,AEEC,23.96,N
DeliveryDate,23:00,AMISTAD_ALL,25.29,N
DeliveryDate,23:00,AMOCOOIL_CC1,25.66,N
DeliveryDate,23:00,AMOCOOIL_CC2,25.66,N
DeliveryDate,23:00,AMOCO_PUN1,25.66,N
DeliveryDate,23:00,AMOCO_PUN2,25.66,N
DeliveryDate,23:00,AMO_AMOCO_1,25.66,N
DeliveryDate,23:00,AMO_AMOCO_2,25.66,N
DeliveryDate,23:00,AMO_AMOCO_5,25.66,N
DeliveryDate,23:00,AMO_AMOCO_G1,25.66,N
DeliveryDate,23:00,AMO_AMOCO_G2,25.66,N
DeliveryDate,23:00,AMO_AMOCO_G3,25.66,N
DeliveryDate,23:00,AMO_AMOCO_S1,25.66,N
DeliveryDate,23:00,AMO_AMOCO_S2,25.66,N
DeliveryDate,23:00,ANACACHO_ANA,25.35,N
DeliveryDate,23:00,ATK_ATKINSG7,25.51,N
DeliveryDate,23:00,AUSTPL_ALL,24.75,N
DeliveryDate,23:00,AZ_ALL,25.76,N
DeliveryDate,23:00,BAC_RN_ALL,25.66,N
DeliveryDate,23:00,BAFFIN_ALL,26.69,N
DeliveryDate,23:00,BASTEN_CC1,24.77,N
DeliveryDate,23:00,BASTEN_CCU,24.77,N
DeliveryDate,23:00,BBSES_UNIT1,23.92,N
DeliveryDate,23:00,BBSES_UNIT2,23.92,N
DeliveryDate,23:00,BCATWD_WD_1,24.1,N
DeliveryDate,23:00,BFM_HYD_ST1,25.72,N
DeliveryDate,23:00,BLSMT1_5_A_6,24.06,N
DeliveryDate,23:00,BOOTLEG_UN1,24.5,N
DeliveryDate,23:00,BORDAS_345,26.09,N
DeliveryDate,23:00,BORDAS_ALL,26.59,N
DeliveryDate,23:00,BOSQUESW_CC1,23.9,N
DeliveryDate,23:00,BOSQUESW_CC2,23.91,N
DeliveryDate,23:00,BOSQ_BSQSU_5,23.91,N
DeliveryDate,23:00,BOSQ_BSQS_12,23.91,N
DeliveryDate,23:00,BOSQ_BSQS_34,23.9,N
DeliveryDate,23:00,BRAUNIG_CC1,25.21,N
DeliveryDate,23:00,BRAUNIG_VHB1,25.18,N
DeliveryDate,23:00,BRAUNIG_VHB2,25.18,N
DeliveryDate,23:00,BRAUNIG_VHB3,25.17,N
DeliveryDate,23:00,BRAZ_WND_ALL,24.09,N
DeliveryDate,23:00,BRA_AVR1_CT2,25.21,N
DeliveryDate,23:00,BRA_AVR_CST1,25.21,N
DeliveryDate,23:00,BRISCOE_WIND,23.99,N
DeliveryDate,23:00,BRTSW_BCW1,24.08,N
DeliveryDate,23:00,BR_VHB6CT5_6,25.18,N
DeliveryDate,23:00,BR_VHB6CT7_8,25.18,N
DeliveryDate,23:00,BSF_PUN1,25.41,N
DeliveryDate,23:00,BSF_PUN2,25.41,N
DeliveryDate,23:00,BTE_BTE_G1,25.78,N
DeliveryDate,23:00,BTE_BTE_G2,25.78,N
DeliveryDate,23:00,BTE_BTE_G3,25.78,N
DeliveryDate,23:00,BTE_BTE_G4,25.78,N
DeliveryDate,23:00,BTE_CC1,25.78,N
DeliveryDate,23:00,BTE_PUN1,25.78,N
DeliveryDate,23:00,BTE_PUN2,25.78,N
DeliveryDate,23:00,BUCHAN_ALL,24.69,N
DeliveryDate,23:00,BUCKTHRN_RN,24.06,N
DeliveryDate,23:00,BUFF_GAP_ALL,24.28,N
DeliveryDate,23:00,BULLCRK_1_2,24.6,N
DeliveryDate,23:00,BVE_CC1,25.61,N
DeliveryDate,23:00,BVE_UNIT1,25.61,N
DeliveryDate,23:00,BVE_UNIT2,25.61,N
DeliveryDate,23:00,BVE_UNIT3,25.61,N
DeliveryDate,23:00,BYU_BYU_1,25.71,N
DeliveryDate,23:00,BYU_BYU_12,25.71,N
DeliveryDate,23:00,BYU_BYU_34,25.71,N
DeliveryDate,23:00,BYU_BYU_G8,25.71,N
DeliveryDate,23:00,BYU_CC1,25.71,N
DeliveryDate,23:00,BYU_PUN1,25.71,N
DeliveryDate,23:00,BYU_PUN2,25.71,N
DeliveryDate,23:00,BYU_PUN3,25.71,N
DeliveryDate,23:00,BYU_PUN4,25.71,N
DeliveryDate,23:00,B_DAVIS_3,27.19,N
DeliveryDate,23:00,B_DAVIS_4,27.19,N
DeliveryDate,23:00,B_DAVIS_CC1,27.19,N
DeliveryDate,23:00,B_D_B_DAVIG1,27.19,N
DeliveryDate,23:00,B_D_B_DAVIG2,27.19,N
DeliveryDate,23:00,CALAVER_JKS1,25.24,N
DeliveryDate,23:00,CALAVER_JKS2,25.24,N
DeliveryDate,23:00,CALAVER_JTD1,25.17,N
DeliveryDate,23:00,CALAVER_JTD2,25.17,N
DeliveryDate,23:00,CALAVER_OWS1,25.17,N
DeliveryDate,23:00,CALAVER_OWS2,25.17,N
DeliveryDate,23:00,CALHOUN_ALL,63.01,N
DeliveryDate,23:00,CALLAHA_WND1,24.25,N
DeliveryDate,23:00,CAL_ALL,25.75,N
DeliveryDate,23:00,CAL_CALGT1,25.75,N
DeliveryDate,23:00,CAL_CALSTG1,25.75,N
DeliveryDate,23:00,CAL_CC1,25.75,N
DeliveryDate,23:00,CAL_PUN1,25.75,N
DeliveryDate,23:00,CAL_PUN2,25.75,N
DeliveryDate,23:00,CAMWIND_RN,26.71,N
DeliveryDate,23:00,CAPRIDG4_CR4,24.39,N
DeliveryDate,23:00,CAPRIDGE_ALL,24.39,N
DeliveryDate,23:00,CARBN_BSP_1,24.43,N
DeliveryDate,23:00,CBECII_1,25.42,N
DeliveryDate,23:00,CBECII_2,25.42,N
DeliveryDate,23:00,CBECII_CC3,25.42,N
DeliveryDate,23:00,CBEC_ALL,25.06,N
DeliveryDate,23:00,CBEC_CC1,25.06,N
DeliveryDate,23:00,CBEC_CC2,25.06,N
DeliveryDate,23:00,CBY4_ALL,25.78,N
DeliveryDate,23:00,CBY4_CC1,25.78,N
DeliveryDate,23:00,CBY_CBY_G1,25.78,N
DeliveryDate,23:00,CBY_CBY_G2,25.77,N
DeliveryDate,23:00,CCEC_CC1,27.38,N
DeliveryDate,23:00,CCEC_GT1,27.38,N
DeliveryDate,23:00,CCEC_GT2,27.38,N
DeliveryDate,23:00,CCEC_PUN1,27.38,N
DeliveryDate,23:00,CCEC_PUN2,27.38,N
DeliveryDate,23:00,CCEC_ST1,27.38,N
DeliveryDate,23:00,CEDROHI_CHW1,26.29,N
DeliveryDate,23:00,CHAMON_UN1,25.8,N
DeliveryDate,23:00,CHAMON_UN2,25.8,N
DeliveryDate,23:00,CHEDPW_GT2,25.83,N
DeliveryDate,23:00,CHE_CC1,25.8,N
DeliveryDate,23:00,CHE_LYD,25.76,N
DeliveryDate,23:00,CHE_LYD2,25.76,N
DeliveryDate,23:00,CHE_PUN1,25.76,N
DeliveryDate,23:00,CHE_PUN2,25.76,N
DeliveryDate,23:00,COL_COLETOG1,25.62,N
DeliveryDate,23:00,COTPLNS_RN,23.96,N
DeliveryDate,23:00,COTTON_PAP2,28.2,N
DeliveryDate,23:00,CPSES_UNIT1,24.06,N
DeliveryDate,23:00,CPSES_UNIT2,24.06,N
DeliveryDate,23:00,CSC_CSECG1_2,24.02,N
DeliveryDate,23:00,CTL_GT_102,25.71,N
DeliveryDate,23:00,CTL_GT_103,25.71,N
DeliveryDate,23:00,CTL_GT_104,25.71,N
DeliveryDate,23:00,CTL_PUN1,25.71,N
DeliveryDate,23:00,CTL_PUN2,25.71,N
DeliveryDate,23:00,CTL_PUN3,25.71,N
DeliveryDate,23:00,CTL_ST_101,25.71,N
DeliveryDate,23:00,CVC_CC1,25.83,N
DeliveryDate,23:00,CVC_CVCG1_5,25.83,N
DeliveryDate,23:00,CVC_CVC_G2,25.83,N
DeliveryDate,23:00,CVC_CVC_G3,25.83,N
DeliveryDate,23:00,DANSBY_ALL,25.52,N
DeliveryDate,23:00,DC2SES_ALL,24.04,N
DeliveryDate,23:00,DC_E,24,N
DeliveryDate,23:00,DC_L,26.18,N
DeliveryDate,23:00,DC_N,24.08,N
DeliveryDate,23:00,DC_R,29.29,N
DeliveryDate,23:00,DC_S,25.79,N
DeliveryDate,23:00,DDPEC_CC1,25.73,N
DeliveryDate,23:00,DDPEC_GT1,25.73,N
DeliveryDate,23:00,DDPEC_GT2,25.73,N
DeliveryDate,23:00,DDPEC_GT3,25.73,N
DeliveryDate,23:00,DDPEC_GT4,25.73,N
DeliveryDate,23:00,DDPEC_GT6,25.73,N
DeliveryDate,23:00,DDPEC_ST1,25.73,N
DeliveryDate,23:00,DECKER_DPG1,24.75,N
DeliveryDate,23:00,DECKER_DPG2,24.75,N
DeliveryDate,23:00,DECKER_GT,24.73,N
DeliveryDate,23:00,DENISON_G1_2,24.01,N
DeliveryDate,23:00,DERMOTT_ALL,23.87,N
DeliveryDate,23:00,DIB_CC1,25.75,N
DeliveryDate,23:00,DIB_DIB_G1,25.75,N
DeliveryDate,23:00,DIB_DIB_G2,25.75,N
DeliveryDate,23:00,DIB_DIB_G3,25.75,N
DeliveryDate,23:00,DIB_DIB_G4,25.75,N
DeliveryDate,23:00,DIB_PUN1,25.75,N
DeliveryDate,23:00,DIB_PUN2,25.75,N
DeliveryDate,23:00,DOWGEN_PUN1,25.45,N
DeliveryDate,23:00,DOWGEN_PUN2,25.45,N
DeliveryDate,23:00,DOWGEN_PUN3,25.45,N
DeliveryDate,23:00,DOW_61_2_63,25.45,N
DeliveryDate,23:00,DOW_64,25.45,N
DeliveryDate,23:00,DOW_81_2_84,25.45,N
DeliveryDate,23:00,DOW_G37_G35,25.45,N
DeliveryDate,23:00,DOW_G66_ST65,25.45,N
DeliveryDate,23:00,DOW_G67,25.45,N
DeliveryDate,23:00,DOW_G96_ST95,25.45,N
DeliveryDate,23:00,DUKE_CC1,26.26,N
DeliveryDate,23:00,DUKE_GST1CCU,26.26,N
DeliveryDate,23:00,DUKE_GT2_CCU,26.26,N
DeliveryDate,23:00,DUP_DUPV1_G1,55.91,N
DeliveryDate,23:00,DUP_PUN1,55.91,N
DeliveryDate,23:00,DUP_PUN2,55.91,N
DeliveryDate,23:00,DUP_PUN3,55.91,N
DeliveryDate,23:00,DUP_PUN4,55.91,N
DeliveryDate,23:00,ECLIPSE_UN1,25.33,N
DeliveryDate,23:00,ELB_ELBCREEK,24.36,N
DeliveryDate,23:00,ELECTRAW_1_2,24.08,N
DeliveryDate,23:00,ENAS_ENA1,24.38,N
DeliveryDate,23:00,ETCCS_CC1,24,N
DeliveryDate,23:00,ETCCS_CCU,24,N
DeliveryDate,23:00,EXGNSND_RN,27.11,N
DeliveryDate,23:00,EXGNWTL_1,26.29,N
DeliveryDate,23:00,EXN_14,25.77,N
DeliveryDate,23:00,EXN_1_3,25.77,N
DeliveryDate,23:00,EXN_4,25.77,N
DeliveryDate,23:00,EXN_8,25.77,N
DeliveryDate,23:00,EXN_9_13,25.77,N
DeliveryDate,23:00,EXN_PUN1,25.77,N
DeliveryDate,23:00,EXN_PUN2,25.77,N
DeliveryDate,23:00,EXN_PUN3,25.77,N
DeliveryDate,23:00,FAL_FALCONG1,27.59,N
DeliveryDate,23:00,FAL_FALCONG2,27.59,N
DeliveryDate,23:00,FAL_FALCONG3,27.59,N
DeliveryDate,23:00,FEGC_RN,25.66,N
DeliveryDate,23:00,FERGCC_CC1,24.75,N
DeliveryDate,23:00,FERGCC_GT1_1,24.75,N
DeliveryDate,23:00,FERGCC_GT2_3,24.75,N
DeliveryDate,23:00,FERGCC_ST1_5,24.75,N
DeliveryDate,23:00,FERMI_ALL,25.29,N
DeliveryDate,23:00,FLCNS_CC1,24.33,N
DeliveryDate,23:00,FLCNS_UNIT1,24.33,N
DeliveryDate,23:00,FLCNS_UNIT2,24.33,N
DeliveryDate,23:00,FLCNS_UNIT3,24.33,N
DeliveryDate,23:00,FLTCK_SSI,24.19,N
DeliveryDate,23:00,FLUVANNA_1_2,23.73,N
DeliveryDate,23:00,FORMOSA_CC1,65.17,N
DeliveryDate,23:00,FORMOSA_PUN1,65.07,N
DeliveryDate,23:00,FORMOSA_PUN2,65.07,N
DeliveryDate,23:00,FO_FORMOSA11,65.07,N
DeliveryDate,23:00,FO_FORMOSA12,65.07,N
DeliveryDate,23:00,FO_FORMOSG1,65.17,N
DeliveryDate,23:00,FO_FORMOSG10,65.17,N
DeliveryDate,23:00,FO_FORMOSG2,65.17,N
DeliveryDate,23:00,FO_FORMOSG3,65.17,N
DeliveryDate,23:00,FO_FORMOSG4,65.17,N
DeliveryDate,23:00,FO_FORMOSG5,65.17,N
DeliveryDate,23:00,FO_FORMOSG6,65.17,N
DeliveryDate,23:00,FO_FORMOSG7,65.17,N
DeliveryDate,23:00,FO_FORMOSG8,65.07,N
DeliveryDate,23:00,FO_FORMOSG9,65.17,N
DeliveryDate,23:00,FPPYD_FPP_G1,24.79,N
DeliveryDate,23:00,FPPYD_FPP_G2,24.79,N
DeliveryDate,23:00,FPPYD_FPP_G3,24.79,N
DeliveryDate,23:00,FREC_1_CCU,23.93,N
DeliveryDate,23:00,FREC_2_CCU,23.93,N
DeliveryDate,23:00,FREC_CC1,23.93,N
DeliveryDate,23:00,FREC_CC2,23.93,N
DeliveryDate,23:00,FRNYPP_1_CCU,23.99,N
DeliveryDate,23:00,FRNYPP_2_CCU,23.99,N
DeliveryDate,23:00,FRNYPP_CC1,23.99,N
DeliveryDate,23:00,FRNYPP_CC2,23.99,N
DeliveryDate,23:00,FRO_FRONTEG1,28.11,N
DeliveryDate,23:00,FRO_FRONTEG2,28.11,N
DeliveryDate,23:00,FRO_FRONTEG3,28.11,N
DeliveryDate,23:00,FTR_CC1,25.18,N
DeliveryDate,23:00,FTR_FTR_G1_4,25.18,N
DeliveryDate,23:00,GBY_GBY_5,25.79,N
DeliveryDate,23:00,GBY_GT,25.74,N
DeliveryDate,23:00,GIB_GIB_CRG1,25.33,N
DeliveryDate,23:00,GID_GIDEONG1,24.75,N
DeliveryDate,23:00,GID_GIDEONG2,24.75,N
DeliveryDate,23:00,GID_GIDEONG3,24.75,N
DeliveryDate,23:00,GOA_GOATWIND,24.38,N
DeliveryDate,23:00,GPASTURE_ALL,24.13,N
DeliveryDate,23:00,GRANDVW1_A_B,24,N
DeliveryDate,23:00,GRSES_UNIT1,24.12,N
DeliveryDate,23:00,GRSES_UNIT2,24.12,N
DeliveryDate,23:00,GUADG_CC1,25.08,N
DeliveryDate,23:00,GUADG_CC2,25.08,N
DeliveryDate,23:00,GUADG_CCU1,25.08,N
DeliveryDate,23:00,GUADG_CCU2,25.08,N
DeliveryDate,23:00,GUNMTN_NODE,24.5,N
DeliveryDate,23:00,GWEC_G1,24.4,N
DeliveryDate,23:00,HAYSEN1_2,24.94,N
DeliveryDate,23:00,HAYSEN3_4,24.94,N
DeliveryDate,23:00,HB_BUSAVG,24.56,N
DeliveryDate,23:00,HB_HOUSTON,25.71,N
DeliveryDate,23:00,HB_HUBAVG,24.82,N
DeliveryDate,23:00,HB_NORTH,24.01,N
DeliveryDate,23:00,HB_SOUTH,25.31,N
DeliveryDate,23:00,HB_WEST,24.26,N
DeliveryDate,23:00,HELIOS_RN,25.39,N
DeliveryDate,23:00,HHGT_KENDAL,24.93,N
DeliveryDate,23:00,HHOLLW2_WND1,24.28,N
DeliveryDate,23:00,HHOLLW3_WND1,24.28,N
DeliveryDate,23:00,HHOLLW4_WND1,24.28,N
DeliveryDate,23:00,HLSES_UNIT3,24.03,N
DeliveryDate,23:00,HLSES_UNIT4,24.03,N
DeliveryDate,23:00,HLSES_UNIT5,24.03,N
DeliveryDate,23:00,HORSECRK_RN,24.05,N
DeliveryDate,23:00,HOVEY_GEN,31.26,N
DeliveryDate,23:00,HOVEY_UNIT1,31.26,N
DeliveryDate,23:00,HRFDWIND_ALL,23.99,N
DeliveryDate,23:00,HWF_HWFG1,24.19,N
DeliveryDate,23:00,H_HOLLO_WND1,24.28,N
DeliveryDate,23:00,INDN_INDNNWP,24.55,N
DeliveryDate,23:00,IND_INADALE1,24.29,N
DeliveryDate,23:00,INGLCOSW_CC1,29.07,N
DeliveryDate,23:00,INGLCOSW_STG,29.07,N
DeliveryDate,23:00,INGLCOS_CTG1,29.07,N
DeliveryDate,23:00,INGLCOS_CTG2,29.07,N
DeliveryDate,23:00,INGLCO_PUN1,29.07,N
DeliveryDate,23:00,INGLCO_PUN2,29.07,N
DeliveryDate,23:00,INGLCO_PUN3,29.07,N
DeliveryDate,23:00,INKS_INKS_G1,24.71,N
DeliveryDate,23:00,IN_INDNENR,24.56,N
DeliveryDate,23:00,IN_INDNENR_2,24.53,N
DeliveryDate,23:00,JACKCNTY_CC1,24.05,N
DeliveryDate,23:00,JACKCNTY_CT1,24.05,N
DeliveryDate,23:00,JACKCNTY_CT2,24.05,N
DeliveryDate,23:00,JACKCNTY_STG,24.05,N
DeliveryDate,23:00,JCKCNTY2_CC1,24.06,N
DeliveryDate,23:00,JCKCNTY2_CT3,24.06,N
DeliveryDate,23:00,JCKCNTY2_CT4,24.06,N
DeliveryDate,23:00,JCKCNTY2_ST2,24.06,N
DeliveryDate,23:00,KEECHI_U1,24.05,N
DeliveryDate,23:00,KEO_KEO_SM1,24.51,N
DeliveryDate,23:00,KING_KINGNE,24.5,N
DeliveryDate,23:00,KING_KINGNW,24.49,N
DeliveryDate,23:00,KING_KINGSE,24.5,N
DeliveryDate,23:00,KING_KINGSW,24.49,N
DeliveryDate,23:00,KMCHI_CC1,24.01,N
DeliveryDate,23:00,KMCHI_CC2,24.01,N
DeliveryDate,23:00,LAMESASLR_G,24.52,N
DeliveryDate,23:00,LARDVFTN_G4,26.18,N
DeliveryDate,23:00,LARDVFTN_G5,26.18,N
DeliveryDate,23:00,LASSO_GEN,31.25,N
DeliveryDate,23:00,LEG_LEG_G1,23.82,N
DeliveryDate,23:00,LEG_LEG_G2,23.82,N
DeliveryDate,23:00,LEONLCPCT1_2,25.19,N
DeliveryDate,23:00,LEONLCPCT3_4,25.19,N
DeliveryDate,23:00,LFBIO_UNIT1,23.99,N
DeliveryDate,23:00,LGD_LANGFORD,25.3,N
DeliveryDate,23:00,LGE_CC1,29.07,N
DeliveryDate,23:00,LGE_LGE_GT1,29.07,N
DeliveryDate,23:00,LGE_LGE_GT2,29.07,N
DeliveryDate,23:00,LGE_LGE_STG,29.07,N
DeliveryDate,23:00,LGE_PUN1,29.07,N
DeliveryDate,23:00,LGE_PUN2,29.07,N
DeliveryDate,23:00,LGW_UNIT_ALL,24.24,N
DeliveryDate,23:00,LHM_CVC_G4,25.78,N
DeliveryDate,23:00,LHM_PUN1,25.78,N
DeliveryDate,23:00,LHM_PUN2,25.78,N
DeliveryDate,23:00,LHORN_N_U1_2,23.99,N
DeliveryDate,23:00,LHSES_UNIT1,24,N
DeliveryDate,23:00,LHSES_UNIT2,24,N
DeliveryDate,23:00,LNCRK_ALL,24.21,N
DeliveryDate,23:00,LONEWOLF_ALL,24.32,N
DeliveryDate,23:00,LOSTPI_CC1,24.72,N
DeliveryDate,23:00,LOS_LOSTPGT1,24.72,N
DeliveryDate,23:00,LOS_LOSTPGT2,24.72,N
DeliveryDate,23:00,LOS_LOSTPST1,24.72,N
DeliveryDate,23:00,LPCCS_CC1,24,N
DeliveryDate,23:00,LPCCS_CC2,24,N
DeliveryDate,23:00,LPCCS_CT11,24,N
DeliveryDate,23:00,LPCCS_CT12,24,N
DeliveryDate,23:00,LPCCS_CT21,24,N
DeliveryDate,23:00,LPCCS_CT22,24,N
DeliveryDate,23:00,LPCCS_UNIT1,24,N
DeliveryDate,23:00,LPCCS_UNIT2,24,N
DeliveryDate,23:00,LV1A_LV1B,26.71,N
DeliveryDate,23:00,LV3_RN,27.88,N
DeliveryDate,23:00,LV3_UNIT1,26.3,N
DeliveryDate,23:00,LV4_UNIT_1,26.3,N
DeliveryDate,23:00,LV5_UNIT1,27.9,N
DeliveryDate,23:00,LZ_AEN,24.75,N
DeliveryDate,23:00,LZ_CPS,25.16,N
DeliveryDate,23:00,LZ_HOUSTON,25.72,N
DeliveryDate,23:00,LZ_LCRA,24.84,N
DeliveryDate,23:00,LZ_NORTH,24.07,N
DeliveryDate,23:00,LZ_RAYBN,24,N
DeliveryDate,23:00,LZ_SOUTH,26.57,N
DeliveryDate,23:00,LZ_WEST,24.56,N
DeliveryDate,23:00,MARBFA,24.75,N
DeliveryDate,23:00,MARIAH_ALL,23.99,N
DeliveryDate,23:00,MAR_MARSFOG1,24.75,N
DeliveryDate,23:00,MAR_MARSFOG2,24.75,N
DeliveryDate,23:00,MAR_MARSFOG3,24.75,N
DeliveryDate,23:00,MCDLD_FCSBW1,24.41,N
DeliveryDate,23:00,MCSES_UNIT6,24.01,N
DeliveryDate,23:00,MCSES_UNIT7,24.01,N
DeliveryDate,23:00,MCSES_UNIT8,24.01,N
DeliveryDate,23:00,MDANP_CT1_2,24.02,N
DeliveryDate,23:00,MDANP_CT3_4,24.03,N
DeliveryDate,23:00,MDANP_CT5_6,24.03,N
DeliveryDate,23:00,MESQCRK_ALL,24.38,N
DeliveryDate,23:00,MGSES_CT123,24.37,N
DeliveryDate,23:00,MGSES_CT456,24.37,N
DeliveryDate,23:00,MIAM1_G1_G2,24.01,N
DeliveryDate,23:00,MIL_MILG1_2,24.06,N
DeliveryDate,23:00,MIL_MILG345,24.06,N
DeliveryDate,23:00,MIRAGE_G1,25.72,N
DeliveryDate,23:00,MIRASOLE_GEN,26.35,N
DeliveryDate,23:00,MLSES_UNIT1,23.61,N
DeliveryDate,23:00,MLSES_UNIT2,23.61,N
DeliveryDate,23:00,MLSES_UNIT3,23.61,N
DeliveryDate,23:00,MNSES_UNIT1,24,N
DeliveryDate,23:00,MNSES_UNIT2,24,N
DeliveryDate,23:00,MNSES_UNIT3,24,N
DeliveryDate,23:00,MOZART_WIND1,24.3,N
DeliveryDate,23:00,MWEC_G1,24.16,N
DeliveryDate,23:00,NACPW_UNIT1,24.01,N
DeliveryDate,23:00,NCARBIDEG8,46.47,N
DeliveryDate,23:00,NCARBIDE_1_7,46.47,N
DeliveryDate,23:00,NCARBID_PUN1,46.47,N
DeliveryDate,23:00,NCARBID_PUN2,46.47,N
DeliveryDate,23:00,NEDIN_CC1,26.25,N
DeliveryDate,23:00,NED_NEDIN_G1,26.25,N
DeliveryDate,23:00,NED_NEDIN_G2,26.25,N
DeliveryDate,23:00,NED_NEDIN_G3,26.25,N
DeliveryDate,23:00,NUECES_B_CC1,27.41,N
DeliveryDate,23:00,NUE_NUECESG7,27.39,N
DeliveryDate,23:00,NUE_NUECESG8,27.41,N
DeliveryDate,23:00,NUE_NUECESG9,27.41,N
DeliveryDate,23:00,NWF_NWF1,24.5,N
DeliveryDate,23:00,OECCS_1,24.41,N
DeliveryDate,23:00,OECCS_2,24.41,N
DeliveryDate,23:00,OECCS_CC1,24.41,N
DeliveryDate,23:00,OECCS_CC2,24.41,N
DeliveryDate,23:00,OGSES_1,23.72,N
DeliveryDate,23:00,OGSES_2,23.72,N
DeliveryDate,23:00,OKLA_OKLA_G1,24.08,N
DeliveryDate,23:00,OLIN_OLING_1,24,N
DeliveryDate,23:00,OLIN_OLING_2,24,N
DeliveryDate,23:00,OLIN_OLING_3,24,N
DeliveryDate,23:00,OLIN_OLING_4,24,N
DeliveryDate,23:00,OWF_OWF,24.4,N
DeliveryDate,23:00,OXY_OXY_CCG1,27.21,N
DeliveryDate,23:00,OXY_PUN1,27.21,N
DeliveryDate,23:00,OXY_PUN2,27.21,N
DeliveryDate,23:00,PANDA_S_CC1,24.01,N
DeliveryDate,23:00,PANDA_S_CT1,24.01,N
DeliveryDate,23:00,PANDA_S_CT2,24.01,N
DeliveryDate,23:00,PANDA_S_ST1,24.01,N
DeliveryDate,23:00,PANDA_T1_CC1,24.28,N
DeliveryDate,23:00,PANDA_T1_CT1,24.28,N
DeliveryDate,23:00,PANDA_T1_CT2,24.28,N
DeliveryDate,23:00,PANDA_T1_ST1,24.28,N
DeliveryDate,23:00,PANDA_T2_CC1,24.28,N
DeliveryDate,23:00,PANDA_T2_CT1,24.28,N
DeliveryDate,23:00,PANDA_T2_CT2,24.28,N
DeliveryDate,23:00,PANDA_T2_ST1,24.28,N
DeliveryDate,23:00,PAP1_PAP1,28.2,N
DeliveryDate,23:00,PB2SES_CT1,24.64,N
DeliveryDate,23:00,PB2SES_CT2,24.64,N
DeliveryDate,23:00,PB2SES_CT3,24.64,N
DeliveryDate,23:00,PB2SES_CT4,24.64,N
DeliveryDate,23:00,PB2SES_CT5,24.64,N
DeliveryDate,23:00,PBSES_UNIT6,24.64,N
DeliveryDate,23:00,PC_NORTH_1,24.36,N
DeliveryDate,23:00,PC_SOUTH_ALL,24.36,N
DeliveryDate,23:00,PEARSA_1_24,25.51,N
DeliveryDate,23:00,PEAR_PEARS_1,25.52,N
DeliveryDate,23:00,PEAR_PEARS_2,25.52,N
DeliveryDate,23:00,PEAR_PEARS_3,25.52,N
DeliveryDate,23:00,PENA_ALL,26.69,N
DeliveryDate,23:00,PH1_UNIT1_2,24.01,N
DeliveryDate,23:00,PH2_U1_U2,24.01,N
DeliveryDate,23:00,PNPI_GT2_RN,25.61,N
DeliveryDate,23:00,PR_PR_G2,25.75,N
DeliveryDate,23:00,PSA_CC1,25.78,N
DeliveryDate,23:00,PSA_PSA_G1,25.78,N
DeliveryDate,23:00,PSA_PSA_G2,25.78,N
DeliveryDate,23:00,PSA_PSA_G3,25.78,N
DeliveryDate,23:00,PSA_PSA_G4,25.78,N
DeliveryDate,23:00,PSA_PSA_G5,25.78,N
DeliveryDate,23:00,PSA_PSA_G6,25.78,N
DeliveryDate,23:00,PSA_PSA_G7,25.78,N
DeliveryDate,23:00,PSA_PUN1,25.78,N
DeliveryDate,23:00,PSA_PUN2,25.78,N
